ulasan,rating
"Tiba tiba g bisa di buka dengaan alasan root dll. padahal HP g saya apa apain, wong baru kemarin bisa di buka...",1
tidak bisa di buka aplikasinya,1
"saya tidak tau maksud dari biaya jasa instalasi untuk apa, padahal di aplikasi tertulis Jasa (Jasa Pasang PHB TR,Jasa Pasang Instalasi Stop Kontak 1 Phase, Jasa Pasang Instalasi Lampu, Jasa Pasang Grounding Jasa Pasang Sirkit Utama) kecuali material, tapi saya harus byr lagi diluar pada app untuk jasa instalatir pasang jalur lampu, jalur stop kontak, jalur grounding sama pasang MCB. dan juga pasang paku grounding di MCB terus disambung sama kabel dan kabelnya yang di tanam ditanah",1
ini kenapa aplikasi ny bilng perangkat tidak di dukung???,1
"maksudnya gmn ini : perangkat anda terdeteksi dalam kondisi tidak didukung (root,emulator,atau mode pengembang). gunakan perangkat asli dan non-modifikasi untuk melanjutkan. aneh hp saya difitnah pake root padahal sebelumnya normal2 aja dibuka😡",1
aplikasi saya tidak bisa masuk...bacaan nya perangkat tidak di dukung... sebelum nya bisa,1
"tidak bisa masuk aplikasinya, selalu ada tulisan 'perangkat tidak didukung'",1
Baguss,1
"kenapa setelah update jadi ga bisa buka. dibilang perangkat tidak di dukung. di anggap root, emulator, atau mode pengembang. padahal hp masih bawaan pabrik ga di apa²kan. aneh.",1
apk gajelassssssss makin kesini makin ribetttttttttt,1
penanganan lambat,1
pln mobile taik aplikasi tolol ngurus kWh meter baru ribet banget,1
"RESPON LAMAA, TIAP HARI BUAT PENGADUAN PADAM LISTRIK! TIDAK REKOMEN UNTUK PENGADUAN KALO DIRESPON LAMA",1
"tolong solusi ny buka aplikasi PLN mobile jdi ada keterangan perangkat tidak di dukung, maksud ny apa? saya sudah coba instal ulang tetap tidak bisa, sebelum ny pke PLN mobile tidak ada kendala, mohon bantuan ny .",1
habis di update malah ga bisa berjalan aplikasinya. perangkat tdk di dukung. aplikasi sampah,1
Respon PLN Sangat lambat,1
"aplikasi sih oke, pelayanan kantor wilayah kota Sampit sangat buruk ..tidak menanggapi laporan masyarakat",1
saya ingin memakai app tapi tertera bahwa perangkat tidak mendukung dan tidak bisa masuk app padahal saya sudah melakukan transaksi sebanyak 2X dengan App ini. serta pernah membuat laporan gangguan pemadaman listrik yg terjadi. sudah saya coba beberapa cara masih tidak bisa,1
"Tiba2 eror katanya perangkat saya tidak bisa d gunakan lagi, gara2 d root / pakai opsi pengembang,,, padahal sy gk aneh2in hp saya",1
apk tidak bisa dibuka.minta solusi,1
Bangke lah terdeteksi perangkat root. padahal hpku nggak pernah aku root. tolong perbaikin bugnya,1
sulit berbelit belit,1
aplikasi ini ga bisa dipake,1
dari awal pake ini aman2 aja terakhir juga bayar lewat apk ini.. tapi ini pas mau catat meter tak buka apk nya kok muncul keterangan hp tidak mendukung padahal dr awal pakai hp yg sama dan tidak ada root dll masih bawaan pabrik kenapa ini? tolong dibantu harus gimana ini...,1
udah pkai lama kok ini ndak bisa dibuka ya? katanya perangkat tidak didukung. disuruh pkai perangkat asli,1
"kenapa tidak bisa muncul nama dan alamat lengkap jika cek id token, kalau bisa tiap cek id pln pra bayar dan pasca bayar bisa muncul semua identitas dan alamat konsumen lengkap",1
"baru mau coba swacam, perangkat tidak di dukung. untung gak nyimpen2 saldo. bisa bahaya nanti",1
"awalnya mempermudah..sekarang mempersulit. karena app ga bs dibuka, muncul notif perangkat anda dalam mode pengembang silahkan gunakan app asli.. pdhal sdah uninstal dan instal ulang,klo bgtu khn namanya fitnah dan ,wong saya download nya di playstore asli..",1
"Sudah padam 8 jam , dari jam 22:00 tgl 22 Juni 2025 , ini sudah kejadian Ke-3",1
petugas sangat lamban sampai sekarang listrik masih bermasalah tegangan tinggi sampai 380volt,1
"Tidak bisa buka aplikasi tiba2, katanya dalam metode root atau metode pengembang. Padahal gak di root hpnya. PARAH INI APLIKASI BIASANYA BISA BELI TOKEN TIBA2 DI FITNAH",1
"Layanan Call Center masih berbayar mau pengaduan malag ngabisin pulsa. masalah ga selesai, pulsa habiiss",1
"abis update malah ga bisa login via gmail. login via nomer hp, suruh hub cs. makin merepotkan aja",1
"mode pengembang harus OFF??? aplikasi macam apa ini? harusnya mentok sampai root saja, opsi pengembang itu kalo tidak dihidupkan malah membuat beberapa fitur hp tidak bisa digunakan, coba dipikirkan lagi soal opsi pengembang ini, karena sebelumnya bisa jalan aplikasi ini + opsi pengembang nyala",1
tdk bsa buka,1
tidak bisa dibuka,1
pelayanan gak baik kecewa saya,1
ttp aja ga bisa udah restart ulang download aplikasinya,1
kenapa di Android saya tidak bisa digunakan? setelah update aplikasi tidak berfungsi di android smartphone saya.,1
parah. mlah tidak bisa di buka,1
"sudah di-update malah terdapat tulisan perangkat anda terdeteksi TDK didukung ,gunakan perangkat asli atau dan non modifikasi untuk melanjutkan..jgn di update kawan kawan.parah",1
diperbarui mlh tidak bs dipakai di samsung a55,1
"bintang 1 saja, fitur upload foto/kk harus ukuran 500mb. makin rumit. jangan diotak atik terus kalau memang tidak bisa mempermudah konsumen.",1
"ko perangkat gak di dukung yah, gak bisa kebuka lagi pdahal sebelumnya baik2 aja",1
payah,1
sering padam kembali listrik nya 1 bulan sudah 2 x,1
terjadi penghapusan atau eror secara tiba tiba untuk aplikasi nya,1
kok tiba-tiba perangkat tidak mendukung padahal android 11,1
"PLN aplikasinya bagus, tapi tidak dengan pelayanannya. terkadang abai terhadap laporan masyarakat terlalu lama dalam memperbaiki kerusakan dilapangan sehingga listrik semakin lama padamnya, ngk di Limapuluh, di medan Sunggal juga sama saja",1
makin di persulit buat turun daya,1
sangat buruk. menyulitkan.,1
"apk babi gabisa di buka tiba² hpku di bilang mode root padahal semalem masih bisa, paginya udah ke blok",1
kenapa tiba tiba GK bisa dibuka,1
kenapa di hp saya tidak bisa dibuka pdhal bukan sistem root cuma upgrade os malah tidak bisa dibuka sama sekali.,1
apk gagal .,1
petugas langgam ulp pangkalan kerinci kurang peduli.,1
Di update malah gak bisa di buka katanya perangkat tidak didukung di mode pengembang padahal di pengaturan mode pengembang tidak aku aktifkan dan harus perangkat asli sedangkan perangkat aku gak aku apa apain gimana nih dev mau bayar listrik lewat aplikasi juga,1
"Update versi terbaru malah tidak bisa login, aneh banget ini aplikasi",1
mau beli token kontrakan aja ribet yang isi bagus cuman SETTINGAN🙏,1
buruk,1
tidak bisa dibuka ada tulisan perangkat tidak didukung padahal hp android,1
setelah di update malah gak bisa di buka. katanya hp terindikasi di root/ di modifikasi. hesss karepmu,1
aplikasi nya tidak bisa dibuka,1
"pelayanan lama, spam call pas waktu dini hari orang udah tidur baru di spam call smpe pagi.",1
sudah laporan 3x status di batalkan oleh pelanggan,1
Aplikasi ini sangat2 membantu..,1
KHUSUS NYA UNTUK LAYANAN PENGADUAN TIDAK CEPAT TANGGAP SUDAH NUNGGU BERJAM JAM TAPI TIDAK ADA TINDAKAN 👎👎👎👊👊👊,1
ADMIN itu bisa gak dari prabayar jadi pascabayar untuk penggunaannya? bisa ga ya?,1
apaan aplikasi ni.. ga bisa login ga jelas,1
aplikasi kebanyakan error . bayar listrik tidak bisa .,1
pasang baru sudah srperti pinjol,1
"pengajuannya bener mudah, cuma informasi terkait ketersedian antara pasca dan prabayar ga jelas, giliran pilih prabayar ternyata di layanan itu cuma tersedia pasca bayar, ga bs lgsg pindah laporan ke pasca, harus pengembalian dana maks 3bulan, dan pengajuan lagi, mau cepet tapi jadi ribet",1
kenapa apk nya gk bisa dibuka malah muncul kalo hp sy tidak mendukung pdhal dulu pernah pake di hp yg sama email sama nomer pun jg sama tolong penjelasan nya,1
"Penanganan laporan keluhan pelanggan/pengaduan listrik padam sangat lambat, khususnya di wilayah tempat tinggal saya. Sering mati lampu",1
"parah, tidak praktis / tidak fokus, terlalu banyak sampah didalam nya, sehingga fungsi utama atau tujuan dl aplikasi ini jadi sulit dilakukan. Contoh : kenapa nggak fokus kelayanan pln saja, sampe jual motor kayak market place, bikin sumpek dan sering error,",1
"Sangat slow respon, bertanya kenapa listrik dirumah padam aja terlalu ribet, respon nya pn sangat lama",1
home charging jadwal tidak berfungsi mau start charging gagal terus,1
"Sudah lama arus listrik di rumah saya lemah. Lampu redup, alat elektronik tidak berfungsi normal. Lapor lewat PLN Mobile tapi tidak ada perbaikan sampai sekarang. Tolong tindak lanjuti dengan serius.",1
"Tadi malam top up Motionpay apk pembayaran baru di PLN Mobile saldo tidak masuk dan harus nunggu lama 3 hr lagi lumayan besar nominalnya buat transaksi pemabyaran listrik, lewat tgl 20 nanti malah kena denda kalau belum terbayarkan, mohon untuk di perbaiki kendala bertransaksi dg mitra pembayaran di PLN mobile. terima kasih",1
sangat membantu saya dalam akses kelistrikan,1
"daerah saya beberapa rumah mati listrik,kemarin dari jam 5 pagi sampai jam 6 malam,sudah di telpon by 123 katanya suruh tunggu.jam 1 siang saya live chatt diaplikasi ini,katanya sedang ada pemeliharaan jaringan.anehnya cuma beberapa rumah,saya klik pengaduan,lihat lokasi mobil PLN ga gerak2 posisinya.jam 5 sore baru datang betulin.jam 6 nyala,,fungsi aplikasi ini apa?hampir 13 jam mati listrik,responnya beda2 n lama sekali.payah",1
alahhh gak bisa login pakek email kayak dulu .ngrepotin saja,1
tolong d perbaiki aplikasinya petugas tidak mau merespon dan fitur lacak petugas tidak bergerak 🤦‍♀️ laporan saya darurat krn takut ada korban tiang listrik yg mengeluarkan api dan bsa berdampak kebakaran kalau d biarkan,1
"apikasi sering tidak bisa di buka,loading terus.Terutama di bagian Token dan Pembayaran",1
"Responya sangat lama,",1
respon pengaduan lama,1
sering mati listrik,1
tolong diperbarui lagi.. fitur pembayaran nya dipermudah.. misal satu pintu pakai qris,1
kok gak bisa masuk pakai email yah???,1
susah kali sekarang pengaduan listrik padam gak ada respon nya,1
aplikasi busuk,1
pembayaran via gopay tolong redirectnya bisa ke aplikasi gopay gak harus ke aplikasi gojek,1
"sumpah di update tambah kagak jelas,biar apa pasang lewat calo ini mungkin pln sumpah gak jelas pertama suruh nunggu 3hari sekarang suruh langsung ke kantor emang gunanya online terus apa kok harus ke kantor emang parah sdmnya belum mumpuni online tapi masih di paksain lawak emang pln padahal kita bayar gak hutang",1
"Aneh sekarang pasang baru harus foto selfie sm ktp, mau buat pinjol emng? emng berani jamin ga terjadi kebocoran data? yg udah2 cm omdo berani jamin lewat UU tp ttp aja bocor datanya. klo disalahgunakan ga mau tanggung jawab. ga usahlah bikin kebijakan aneh2, tiap hari bikin kebijakan baru yang merugikan konsumen. foto selfie dg ktp tujuannya untuk melindungi data dan mencegah penyalahgunaan data? justru malah makin rawan lah logikanya. krn bnyk kasus kebocoran data kmrn2 jd maaf agak skeptis.",1
TOLONG LEBIH DI BENAHIN LAGI,1
"listrik di rumah saya drop dari tadi pagi jam 08.00 sampai saat ini pukul 14. 30 voltage sat ini masih 95- 110 volt , sudah lapor pihak PLN mobile , dari tadi sudah lapor live chat , katanya petugas segera ke lokasi tapi sampai saat ini belum ada tindakan dan voltage masih 110 volt , memang sangat buruk pelayanan PLN , sangat mengecewakan 👎👎 bayar listrik nungak di putus , tarif listrik Semkin hari semakin mahal , kalau ada kandala teknis seperti ini kalian selow respon gak tepati janji",1
"sangat kecewa karena biaya listrik saya membengkak bukan karena daya pemakaian, tapi tampilan angka di foto tidak sama dengan tampilan angka di data, saya suruh rubah katanya gak bisa karena Uda masuk sistem dan hanya bilang minta maaf karena kesalahan data dan sistem. ini sangat merugikan saya sebagai pelanggan. saya harus membayar sesuai data yg muncul. unsur kesengajaan yang dibiarkan berlarut larut",1
"Permohonan pasang baru saya kok ditolak ya, infonya tidak melayani pasang baru prabayar, hanya melayani pascabayar..? Terus biara dapat pasang baru Prabayar gimana caranya.? Ini kesannya kaya dipersulit ya....",1
"sekarang pakai aplikasi PLN mobile ribet dan prosesnya lama, harus verifikasi kantor segala tidak seperti dulu gampang dan lancar.setahu saya aplikasi buat mempermudah pelanggan bukan mempersulit pelanggan.",1
selalu gatal saat upgrade,1
"Bintang 5 buzzer, gaguna lapor doang percuma gak ada penanganannya",1
"aplksi ga jlas , gue beli token 5k masuk nya cman 1rb gua isi 10k msuk ny 2rb isi 20k msk ny 4rb , gue pkir kwh ny eror , pas isi di apk sblah normal . kapok ah ...",1
"Respon Petugas lamban, di adukan di apk menunggu laporan petugas lapangan, di telp petugas Kabupaten tidak diangkat, di chat operator wilayah provinsi tidak membalas, di telp 123 diangkat tapi lampu tetap saja mati lama. entah bagaimana kita mengadu. apa harus ke Pak Probowo ya? aneh! 😏",1
lah mendadak gabisa dipake aneh banget,1
"aplikasi jelek, susah digunakan.",1
biaya vendor yang diluar PlN mohon ditertibkan agar pelanggan tidak banyak pengeluaran biaya. jadikan vendor rekanan yang punya kredibilitas bagus. karena pelanggan tahunya PLN bukan vendor rekanan. dan mohon Deskripsi alamat bisa dicantumim dalam SPK pegawai agar tidak di cancel dikarenakan untuk daerah titik GPS tidak seakurat untuk yang wilayah perkotaan sehingga SPK mnrt petugas PLN harus di cancel permohonan karena tidak sesuai titik padahal pengisian telah lengkap dan presisi. kasihan,1
payah 👎,1
".. buat PLN, tolong ya kalo mati listrik pake waktu, sudah 2 bulan ini di tempat saya mati listrik lebih dari 4 jam, bahkan sampai 6 jam, itu sangat mengganggu aktifitas kami sebagai pelanggan, apalagi saya sebagai pedagang yang memerlukan internet, tolong kebijakan dari pihak PLN, karna kami tidak pernah telat untuk membayar tagihan setiap bulan nya, Terima kasih.",1
ini kenapa gak keluar tulisan viar Q1 nya?,1
mobil memang membantu kita semua dan PLN mobil memang jitu di segala hal baeq pasang baru atau masalah gangguan dan yg laelainya oke. makasiii. (DIAS),1
oke,1
"install=>masuk/daftar (saya pilih masuk krna memang sblumny sdh ad akun tp gatau tb2 kluar=>kode otp=>ditawari pembuatan PIN/kembali (kalo milih kembali nanti ngulang dari awal pengiriman kode otp, kalo milih buat PIN nnti ada tulisany error dengan code:400) . sudah uninstall trus install lagi juga begitu keadaanya aku ss tapi ternyata percuma gabisa diposting dsni.huft. untung sudh gada saldo di dalamnya",1
"komennya kebanyakan sama karyawan nya sendiri yg bikin ranting, buat para petugas lapang skrg jaman canggih gue jg tau blm bayar listrik gausah dateng"" mulu dah ngasih surat segala romannya takut bgt ga dibayar gue jg tau kali pasti dibayar serasa punya hutang. blm sampe akhir bln aja udh ngasih surat tgl 6 mau ada denda atau ga jg gue sendiri yg bayar bukan elu",1
"poin mypln nya klo di tuker reward abis mulu, hoax kali nih",1
"GAK ADA HUJAN GAK ADA BADAI HARI BAGUS MATAHARI CERAH,, MALAH MATI LAMPU MALAM MALAM GIMANA MAU TIDUR MANDI KERINGAT TIDUR NYA!!!! Ah,,SIAL BAYAR TEPAT WAKTU PLN JUGA RUGI",1
"lampu bulan ini mati2 aja, listrik di naikkan",1
"gw kira ada cs aduan langsung dari aplikasi, ternyata tetep di arahin ke 123 mana berbayar lagi, lewat email gak di respon",1
stok voucher tuker poin perbanyak lah abis terus,1
"untuk login kembali setelah log out susah sekali, dan sudah laporan di live chat tetap saja tidak ada solusi",1
ribet,1
"Tidak bisa login lagi, pas buat sandi baru tidak bisa di simpan. ERROR terus",1
saran saya langsung telp 123 pakai kode area dengan kartu TSel dipaketin paket telp rumah. Jangan sekali kali pakai jasa LISTRIQU benar-benar scam dan tanpa kuitansi resmi. PLN tidak ada tindak lanjut atas apa yang mereka kerjakan mending kalian hubungi tukang listrik biasa saja,1
"aplikasi sekrang mempersulit pengaju, orang bayar kok macam pinjol mohon di perbaiki kembali seperti awal aplikasi nya..",1
percuma ngadu dan buat laporan di aplikasi pln tp gk ada tindakan dari petugas lapangan,1
verifikasi lama,1
"aplikasinya si ok, hanya SDM nya saja yang tidak mumpuni. tidak mumpuni bukan belum mumpuni.",1
"scam , gak bisa masuk setelah update",1
"Tolong kepada pihak PLN bekerjasama dengan perusahaan dompet digital (e-wallet) yang lebih profesional. karena saya coba menarik saldo refund dari sisa pengisian kendaraan listrik tidak pernah berhasil, dan sudah coba laporan berkali kali tapi tidak ada tindak lanjut nya.",1
"Terimakasih atas pelayanan pengaduan di pln mobile , pelayananan sangat lmbat sy ud tlp call center jg g ada ptugas yg hub blik ud jelas rmh sy aj yg mati rmh org ga ada yg mati lstriknya berjam jam",1
penindak lanjutan dari pengaduan sangat lambat.,1
"PLN Menteng responnya buruk banget, masa tgl 13juni2025 udh mati lampu 2jam pas nyala 1detik trus mati lagi smpe 3x hari ini tgl 14juni2025 padam lg listriknya udh hampir 2jam ga ada respon padahal udh laporan,",1
mau logim ribeettt,1
PLN ahsu matlis Mulu,1
"Baru kali ini kecewa dengan pln mobile,laporan di batalkan dengan sepihak waktu untuk membuat laporan lagi juga harus nunggu 3 hari kemudian baru bisa buat laporan baru",1
kapan di pasang dengan atas nama ahmad Fail fahrudin,1
punya negara emang nggk ada yg jelas bisanya cuman bikin ribet aja. login aja banyak drama,1
"tidak berguna, laporan tidak di tindak lanjuti",1
"PLN ra jelas banyak pertanya gak ada guna waktu isi formulir pasang baru. pinter menur dia,tapi tidak pintar memikirkan pemohon pasang baru",1
masak beli token listrik di aplikasi resmi pLn MASIH KENA BIAYA PELAYANAN....TERLALU,1
"buruk pln unit beliti, proses pasang baru dari tgl 4 juni blum diverifikasi, menghambat hak pelanggan aja, apklikasi buruk",1
"aplikasinya sih bagus, tapi kalau permohonan PB, PD harus nunggu verifikasi dr PLN unit sedangkan unit slow respon ya percuma. masa permohonan sdh 2 hari blm diverifikasi. padahal aplikasi dibuat untuk memudahkan pelanggan maupun calon pelanggan. Kalau sdh begini yg perlu diperbaiki aplikasinya apa PLN unit?",1
